axe_id,task_id,collection,comments,date-rec,find-date,find-place,labels,material,ngr,number,condition,areablad,areablal,areablar,areabody,areapoll,blacon,bladang,blaedwid,blaleng,blasin,blathick,blawid,bothick,corbaby,corbapl,corfroby,corfropl,edcon,edsin,gribabl,gribaby,gribapl,grifrobl,grifroby,grifropl,grinside,gripoled,lefedwid,lefthick,lengmaxt,lengmaxw,longside,lonpoled,maxleng,maxthick,maxwid,polbabl,polbaby,polbapl,poledwid,poleng,polfrobl,polfroby,polfropl,polthick,polwid,rebabl,rebaby,rebapl,refrobl,refroby,refropl,ritedwid,rithick,topthick,weight
10065,96220,RIC Truro,1. the blade edge of this [...] colt is very sharp + fresh,15.10.77,"","? Tezaise, Cornwall","MUSEUM CATALOGUE
ACCESSION 221/1925
TREZISE",flint,SW 9959,10065,complete,9,4.5,4.5,49.5,0.75,2,75,0,20,0,21,61,16,0,0,0,0,0,1,9,39.5,0.5,9,42.5,0.75,110,10,4,24,58,20,110,20,129,31,61,3.75,0,0,1,4,8.75,4.5,0,6,22,0,0,0,0,0,0,4,25,16,260
10066,96221,Wells Museum,"1. side edges very straight + regular, + well defined.",11.10.77,"","Gransmoor, Yorkshire [...] Humberside","A.S. 22
GRANSMOOR
1470",flilnt,TA 1259,10066,reworked fragment,9,4,4.75,31.5,1.75,0,70,0,25,3,23,45,12,0,0,0,0,0,0,0.75,28,1.75,0.75,28.5,1.75,80,35,5.5,17,28,25,80,35,109,23,45,0.75,22,1.75,0,7,0.75,28.5,1.75,7,32,8.25,3,0,8.25,2.5,0,4.5,19,12,130
10067,96222,Wells Museum,1. Given by Mr. G. Norris,11.10.77,"","Milton Hill, Wells Som","MILTON HILL
1936
2587",flint,ST 5447,10067,reworked fragment,7,2.5,4.5,38.5,0.5,5,65,0,17,3,22,58,17,0,0,0,0,0,0,1,27.5,0,0.25,21,0.25,90,5,3.5,24,36,17,90,30,101,28,58,0,0,0,0,4,0,0,0,9,25,6,8,0,6.75,13.5,0,3.5,25,12,175
10068,96223,Wells Museum,1. Given by Mr. G. Norris,11.10.77,"","Milton Hill, Wells Som","2586 
MILTON HILL
1936",flint,ST 5447,10068,reworked fragment,13.75,7.5,6.5,43.5,0.5,0,65,0,31,4,32,60,16,0,0,0,0,3,0,10.25,18,0.25,1.5,24,0.25,75,2,4.5,27,51,31,75,20,125,34,60,0,0,0,2,3,0,0,0,7,22,1.25,0,0,12.25,9,0,4,24,19,260
10069,96224,Rougemont House Exeter,1. cortex nowhere preserves its outer crust,13.10.77,"","Frittiscombe, Slapton, Stokenham, Devon","Frittiscombe 300 ft O.D.
Nr Slapton.[...]
36/3/32 DEVON
161/1975/4
A12",flint,SX 804439,10069,complete,8.25,3.75,4.5,28.5,1,0,80,0,22,1,22,51,14,8,1.25,4.5,0.5,0,2,7.5,17.5,0.5,5.75,11.5,0.25,70,5,3,20,38,25,70,15,94,25,51,0,0,0,0.5,6,0,0,0,10,25,0,0,0,0,0,0,3,21,12,130
10070,96225,Rougemont House Exeter,"",13.10.77,"",Hembury [...]Deon,"119/31
407",flint,ST 112030,10070,complete,6,2.5,3.5,19,0.75,0,90,0,19,3,22,39,14,0,0,0,0,2,10,2.75,4,0,4,1.5,0,0,0,3.5,19,31,19,85,10,90,27,39,0,0,0,11,6,0,0,0,16,17,0,0,0,0,0,0,1.5,24,14,80
10071,96226,Rougemont House Exeter,"1. S.M.Pearce, 1973. P.Devon A.S. 31, 58: Fig 5.15.
2. right side edge is more ground than left (for which GRINSIDE = 40). On right, unground bit is at butt end, cohereis[...] this is the part ground on the left side.",14.10.77,197,"East Budleigh, Devon[...]",2/1973,flint,SY 074835,10071,complete,1.25,0.5,0.5,32,0.5,0,80,0.25,7,1,8,26,13,0,0,0,0,0,5,1,6.5,0.25,1,4.5,0,85,0,1.5,15,61,42,105,10,105,23,37,0,0,0,1,4,0,0,0,6,15,0,0,0,0,0,0,5,18,11,105
10072,96227,Rougemont House Exeter,"",14.10.77,"","Combpyne, Combpyne Rousdon, Devon",Comb pyne Axminster c.1953 9/1967,flint,SY 29 92,10072,reworked fragment,6.75,3.5,3.25,50.5,1.5,0,75,0,18,0,17,56,14,1.5,0,0,0,0,2,6.75,47,0.5,6.75,45.5,0,105,0,5.5,22,71,26,105,40,128,28,57,6.25,5.5,0,0,6,6.5,9.5,0,12,29,0,0.5,1,0,0,4,3,23,15,245
10073,96228,"","","","",Rougemont House,"",flint,SS 2624,10073,complete,5.5,2.75,2.75,80.5,1.25,0,65,0,13,0,11,50,13,0,0,0,0,0,0,5.5,32,0,5.5,24.5,0,200,0,3,15,80,13,200,30,218,22,50,5.5,8,0,0,6,5.5,8.5,0,8,26,0,0,0,0,0,0,3,20,10,265
10074,96229,"","","","","","",flint,sp 0251,10074,reworked fragment,,,,,,,70,0,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,1,,,,,,,,,,,,,6.5,,,525
10075,96230,Hereford Museum,"1. found in excavations for flats
2. CBA catalogue He 6/cf",19.10.77,"","Hunderton, Hereford",6603,flint,50,10075,complete,2.5,1.25,1.25,31.5,0.25,0,70,0,8,2,9,37,9,0,0,0,0,4,0,2.5,26,0.25,2.5,28,0.25,100,0,3,13,72,8,100,15,110,16,37,2.5,3,0,7,1,2.5,3.5,0,8,16,0,0,0,0,0,0,2.5,13,7,85
10076,96231,"","","","","","",flint,50 419587,10076,complete,,3.75,,60.5,1.75,4,75,0,16,0,16,64,16,0,0,0,0,0,0,6.75,42,0.5,6.75,35.5,0,,30,5,24,64,16,,30,140,29,64,0.75,2,0,2,8,0,0,0,10,31,0,0,0,0,0,0,6,23,14,280
10077,96232,Axbridge Museum,"1. whole celt has a glossy patina, which might be obscuring polish.
2. patina is similar to that on Early Neolithic pieces from the site. From post-BA context. (A. Everton)",19.10.77,"","Cadbury fort, Congresbury         Avon","CC70
PO474",flint,ST 442649,10077,reworked fragment,6.75,3.25,3.5,42,8.5,0,85,0,17,0,21,55,17,0,0,0,0,0,1,6.5,33.5,1.5,6.5,39.5,2,80,0,5,30,53,35,80,55,122,35,57,0,0,0,0,29,0,0,0,22,45,0,5.5,7,0,0.5,1.5,10,29,18,270
10079,96233,Bristol Museum,"1. Ac.no. 49/1444
2. blade edge fresh & sharp",20.10.77,"",Near a bamow on Mendip,F 2487,flint,ST 5 5,10079,complete,5,2.5,2.5,72,0.25,0,70,0,14,0,13,53,9,0,0,9,0,0,3,5,48.5,0,5,36.5,0,155,10,2.5,16,70,45,155,15,176,23,56,3,0.5,0,1,3,4.5,0,0,6,15,0,0,0,0,0,0,3,14,14,255
10080,96234,Bristol Museum,"",20.10.97,"","White Horse Hill, ? Uffington, Oxon.","White Horse Hill, Berks",flint,SU 30 86,10080,complete,0.25,0.25,0.25,27,0.5,0,80,0,2,0,4,16,12,0,0,0,0,0,10,0.25,5,0.25,0.25,5.5,0.25,50,5,1,12,57,36,90,5,103,24,35,0,0,0,1,4,0,0,0,7,11,0,0,0,0,0,0,1,19,12,80
10081,96235,Bristol Museum,"1. Proc. Som. AYNHS. [all three elements underlined] 110 [underlined], 1966. 115; Fig (side view is of right [right is underlined] side)",20.10.77,1925,"Walton Common Down, Walton-in-Gordano, Avon","F.1341
N 0 2
[ ? ]
Walton
[...] Mon",flint,ST 432742,10081,complete,5.25,3,2.25,26.5,0.5,0,85,0,16,1,21,50,16,0,0,0,0,0,9,4,2.5,0,3.75,3.5,0,0,0,0,22,37,27,70,15,85,30,52,0,0,0,0,5,0,0,0,12,14,0,0,0,0,0,0,0,24,15,125
10082,96236,Bristol Museum,"1. Poll edge formed by one flat flake scar. Scarring running from poll edge may be reworking, but scarring on both faces pre-dates grinding, of which only one phase is visible. The section below this scarring is very regular, which might imply reworking.
2. PUBSS 7 [both elements individually underlined], 1956, 42-3.",22.10.77,"","Crook Peak, Mendip, Somerset",F 3591,flint,ST 388557,10082,complete,5.75,2.5,3.25,53,1,0,75,0,15,1,14,56,15,0,0,0,0,0,1,5.75,41.5,0,5.75,40,0.75,100,0,3.5,25,86,15,105,30,125,30,56,0,0,0,16.5,6,0,0,0,22,36,0,0,0,0,0,0,4,23,16,260
10083,96237,Bristol Museum,"1. Grinsell L.V. 1968, Guide Catalogue to the South Western British Prehistoric Collections [title all underlined], Bristol City Museum, Fig.2 (23g)",22.10.77,"",Portishead    Avon,"224 [circled]
F2384",flint,ST 464771,10083,complete,14.25,7.5,6.75,80,0.75,0,90,0,27,2,26,72,18,0,0,0,0,0,2,,65,0.75,14.25,55,0.25,130,20,4.5,27,67,27,130,20,164,36,72,0,0,0,2,5,0,0,0,9,24,0,0,0,0,0,0,4,29,19,460
10084,96238,Bristol Museum,1. Blade edge sharp & fresh.,22.10.77,"",Keynsham      Avon,F 3076,flint,ST 647681,10084,complete,6.25,2.5,3.75,48,0.75,1,80,0,16,0,17,54,13,0,0,0,0,0,1,6,15,0,6,15.5,0,95,0,5.5,21,50,16,105,20,127,28,54,0,4.5,0,0.5,4,0,0.5,0,10,21,0,0,0,0,0,0,4,23,15,215
10085,96239,Hereford Museum,"1. 'Found on a gravel heap at Morton-on-Lug, presumed origin Sutton Walls'.
2. sliced",19.10.77,"",[two illegible letters scratched out] Sutton Walls,"He 4 /cf
6491",flint,SO 525465,10085,complete,,,,,,0,65,0,,7,,,,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,,,125,20,,,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,,,245
10086,96240,Gloucester Museum,"1. C.N.F.C. X, p. 38, 29, pl. IV.
    J.B.A.A. XLVII (1891), p. 92.",21.10.77,1888,Mitcheldean     Glos,"A. 3074
MITCHELDEAN
Wilderness Works 1888
5 FT.  below surface",flint,SO 658185,10086,complete,4,2,2.5,31.5,0.5,0,80,0,13,2,14,46,11,0,0,0,0,0,1,3.75,23,0.25,4,23,0.5,90,15,5,17,50,15,90,15,101,21,46,1.25,3,0,2.5,4,3.5,2,0,8,17,0,0,0,0,0,0,5,18,11,120
10087,96241,Gloucester Museum,"",21.10.77,"",Cotswolds,"Cotswolds A. 3423
19 [67] [Y.]H. PEARCE",flint,[two-digit number scratched out] 50 9 0,10087,complete,9.5,5,4.5,34.5,0.75,0,75,0,20,0,14,55,15,0,0,0,0,0,8,5.75,2.5,0,7.5,5,0.25,0,0,1.5,20,45,20,80,25,106,28,55,0.5,0.5,0,3,3,2.5,2.5,0,7,15,0,0,0,0,0,0,0.5,21,13,145
10088,96242,Gloucester Museum,1. right side edge only ground.,21.10.77,1922,"Sandhurst Lane, Gloucester, Glos.","A.3122
Sandhurst Lane
GLOUCESTER
Sept : 1922 ; 2 ft. below
Arthur Watts. Coll.
68/1954",flint,SO 8 2,10088,complete,8.75,4.25,4.5,59.5,0.25,0,70,0.25,20,1,21,58,20,17,0,3.5,0,0,11,0,0,0,0,0,0,115,0,1.5,25,68,59,160,15,184,39,66,0,0,0,0,3,0,0,0,6,18,,,,,,,3.5,27,20,455
10089,96243,Gloucester Museum,"",21.10.77,1922,"Sandhurst Lane, Gloucester, Glos.","A.3123
Sandhurst Lane
GLOUCESTER
Sept : 1922
Arthur Watts Coll.
68/1954",flint,SO 8 2,10089,complete,11,5.5,5.5,49,1.25,0,80,0,22,1,23,65,16,0,0.75,0,0,0,1,11,34.5,0.25,11,38,0,95,5,3.5,21,65,22,95,20,121,28,66,4.5,0,0,0.5,6,4.5,0,0,9,26,,,,,,,3,21,12,235
10090,96244,Gloucester Museum,"1. poll edge is lightly ground certex.
2. Athenaeum 20.6.1885
CNFC X (1892), p. 298, pl. IV
3. the 2 bug scars on front running from blade edge maybe tannage scars subsequently ground, although there is no other evidence for regrinding.",21.10.77,"","Westridge, Wooton-under-Edge, Glos.","A.2991
J.M. Cooke
Westridge, Wooton-under-Edge
""Pit-dwelling""",flint,ST 755945,10090,complete,120,13.5,23.25,52,1,0,80,0,45,2,34,63,16,0,0,0,0,0,2,21.75,34.5,1,14.75,43.5,1,120,25,1,24,51,45,120,25,146,34,63,0,2.5,0,8,5,4.5,3,0,11,30,,,,,,,3,29,19,360
10091,96245,Maidstone Museum,"",1.11.77,"",Kent,"Chatham Dockyard
The Lords Commissioner of the Admiral",flint,TQ 7568,10091,complete,2.5,1.25,1.25,54.5,0.5,0,65,0,9,0,9,41,11,0,0,0,0,0,2,2.5,15,0,2.5,15.5,0,150,0,0.5,15,50,9,155,25,171,21,41,2.5,4.5,0,0,6,2.5,9,0,6,17,,,,,,,1,15,11,150
10093,96246,Maidstone Museum,"1. provenance is address of donor, so presumably found in garden",1.11.77,1963,"80 Wrangleden Rd, Maidstone","Wrangleden Rd,
MAIDSTONE
60.1963",flint,TQ 752 522,10093,complete,2.75,1.5,1.25,32.5,0.5,1,70,0,11,0,11,36,11,0,0,0,0,0,5,2.75,9,0,2.5,9,0.25,100,0,2,13,46,11,110,15,122,21,36,0,0,0,0,5,0,0,0,7,16,,,,,,,1,19,11,100
10094,96247,Maidstone Museum,found in field.,1.11.77,"",Nettlestead,18.1961,flint,TQ 678 518,10094,complete,5.25,2.75,2.5,48.5,0.5,0,70,0,14,1,12,48,11,0,0,0,0,0,6,5.25,14.5,0,5.25,17.5,0,0,0,0,17,61,22,125,25,143,25,48,2.5,3.5,0,0,6,1.75,2.5,0,10,21,,,,,,,0,21,15,185
10095,96248,Maidstone Museum,1. celt has marked twist : blade & poll edge are 15° off parallel.,1.11.77,"",Kent,"SANDGATE
36.1963",flint,TR 205352,10095,complete,4,2,2,51,1.5,0,80,0,13,0,12,39,12,0,0,0,0,0,3,2,1,0,2.25,1.5,0,0,0,0.5,14,62,26,150,30,175,22,40,0,0,0,0,11,0,0,0,9,21,,,,,,,0.5,16,11,155
10096,96249,Maidstone Museum,"",1.11.77,"",Kippington Kent,"Neolith. Found in digging foundations of lodge opposite Kippington Church about 1875
99.1963",flint,TQ 521545,10096,complete,10.25,5,5.25,66.5,2.25,0,75,0,21,0,22,63,16,0,0,0,0,0,1,10.25,61,1.25,10.25,55.5,1.75,115,40,3,24,64,21,115,40,147,31,63,5,10.5,0,1.5,8,10.25,13.5,0,12,40,,,,,,,2,24,15,340
10098,96250,Maidstone Museum,"",1.11.77,"",Lower Murston,"E. Mount LOWER MURSTON
MAY 10th
1931
E.A. Mount Esq.
CELT",flint,?,10098,complete,0.25,5,5.25,75.5,0.75,0,90,0,18,0,25,77,18,0,0,0,0,0,0,8.5,65.5,0.5,10.25,53.5,0,110,0,5.5,29,75,25,110,25,132,36,77,8.5,15,0,4,6,6,8.5,0,12,26,,,,,,,4,29,18,415
10099,96251,Salisbury Museum,"1. Angular faces in side view produced by polishing phase, which may have been a reworking.",22.11.77,"","Tan Hill, Devizes, Wilts","Tan Hill
DEVIZES
1026
761",flint,SU 090645,10099,complete,6.5,3.25,3.25,71.5,2.25,2,75,0,14,0,13,65,15,0,0,0,0,0,0,6.5,64.5,0,6.5,66,0.25,140,15,7,24,80,14,140,35,158,31,65,6.5,21,0,1,10,6.5,21.5,0,14,34,,,,,,,7,25,15,340
10100,96252,Salisbury Museum,"1. poll apparently reftaked.
2. this comes from Can[...] Short's collection, so may be piece referred to in UCH I, i, p. 64: 'Rectory garden : ground flint axe ; Salisbuty Museum ; NGR 9045 2450 ?",22.11.77,"",St Andrew Wilts - ST 9124 / St Mary Wilts - ST 9029,"2/1911 B
DONHEAD
779",flint,ST 40 24,10100,complete,9.5,5,4.5,29,2,0,80,0,22,3,22,54,14,0,0,0,0,0,0,9,17,0,9,23,0,55,0,6.5,24,34,22,55,40,89,26,54,0,0,0,0,9,0,0,0,16,41,,,,,,,6,22,12,160
10102,96253,Salisbury Museum,"BM. 803
not really fine enough for Trows type.",23.11.77,1877,Bishopstone Wilts,"BISHOPSTONE 1877.
F.S
1013
803",flint,SU 0725,10102,complete,10,5,5,53.5,1,0,90,0,22,3,24,62,17,0,0,1,0,0,7,5,3.5,0,6,0.5,0,100,0,2,25,54,33,705,25,130,33,63,0,0,0,0,6,0,0,0,11,27,,,,,,,2.5,24,16,285
10103,96254,Salisbury Museum,"1. Although no true cortex, much of the flint is coarse & 'cherty'.
2. Grinding on front is very smooth.
made on a flake",23.11.77,1877,Bishopstone Wilts,"BISHOPSTONE
1877.
1013a
824",flint,SU 0725,10103,complete,3.5,2,1.5,52.5,1,3,85,0,12,0,15,42,9,0,0,0,0,0,12,3.25,3,0,3.25,6.5,0,30,0,3.5,18,44,40,110,25,144,25,53,3.25,3,0,2,8,0,0,0,12,21,,,,,,,2,24,17,220
10104,96255,Salisbury Museum,1. Poll appears to have been slightly reflaked.,23.11.77,1867,Bishopstone Wilts,"BISHOPSTONE
1867. F.S.
X . 93
1012
21
821",flint,SU 0725,10104,complete,4.75,2.25,2.5,49.5,1.5,0,90,0,14,2,19,45,18,0,0,0,0,0,6,4.5,33.5,0,4.25,31.5,0.25,115,0,3,24,49,59,115,35,125,34,52,0,0,0,0,7,0,0,0,12,30,,,,,,,3.5,28,17,255
10105,96256,Salisbury Museum,1. reflaked at blade.,23.11.77,"","Whiteparish, Wilts","WHITEPARISH
presented by
W.F. LAWRENCE, ESQ.
1033
825",flint,SU 2423,10105,complete,5.5,2.5,3,53.5,2,0,80,0,16,9,20,55,15,0,0,0,0,0,0,0,37.5,0.75,0,25,1,115,30,6,25,60,16,115,30,139,32,55,0,0,0,1,9,0,0,0,9,31,,,,,,,6,25,16,265
10106,96257,Devizes Museum,"1. poll edge formed by single flake scar, just ground in.
2. blade area ground very smooth, but not to a polish.",17.11.77,"",Devizes Wilts,"B.C.
DEVIZES
107.
DM.
1828
107.
880",flint,SU 0061,10106,complete,7,0.5,3.5,36,1,0,75,0,17,1,15,58,13,0,0,0,0,3,1,7,24.5,0.25,7,18,0.25,75,0,6,21,53,17,75,30,98,25,58,0,0,0,7,5,0,0,0,11,33,,,,,,,4,18,11,155
10107,96258,Devizes Museum,"1. Whole celt (where ground) is very smooth ; 'polish' is perhaps not quite a true polish, but rather very smoothly ground.
2. According to label - Devizes Catalogue I, Cunnington & Goddard 1896, no. 347 (p. 84), where described as 5 3/8 x 2 5/8"". Actual = 5 5/8 x 2 5/8"".",17.11.77,1802,"","Barrow on Marlborough
Downs. Stourhead Col. 347
1802.",flint,SU 15 75,10107,complete,6,3,3,69,1.5,0,75,0,12,0,14,66,18,0,0,0,0,0,1,6,63.5,0,6,64,0,115,0,6,26,67,12,115,35,144,32,66,6,23,0,0,5,6,18.5,0,10,36,,,,,,,5.5,28,16,340
10108,96259,Devizes Museum,"1. Especially on back face, several of the large flakes scars undoubtedly predate the grinding. there are no flake scars which definitely post-date grinding.",15.11.77,"",Aldbourne Wilts,"No 3139
7
Aldbourne
B.C.
ALDBOURNE",flint,SU 26 75,10108,complete,4.25,2,2.25,55,0.5,0,85,0,13,3,18,46,19,0,0,0,0,0,13,0,4.5,0,0.25,0.5,0,0,0,1,33,59,46,100,15,130,37,59,0,0,0,0.5,3,0,0,0,6,15,,,,,,,1,23,19,275
10109,96260,Royal Museum Canterbury,"",2.11.77,"","14 Acre Field, Mountain Street, Chilham, Kent",9778,flint,TR 06 52,10109,complete,8.5,4,4.5,27,2.5,0,85,0,20,1,22,57,15,0,0,0,0,0,5,7.25,5,0,7,7.5,0,5,0,3,23,50,20,70,45,87,31,57,7.25,5,0,0,9,6.75,6.5,0,19,38,,,,,,,0.5,23,16,155
10110,96261,Royal Museum Canterbury,"",2.11.77,"",Sittingbourne quarry Kent,7802,flint,TQ 90 61,10110,complete,10.75,5.25,5.5,70,4,0,90,0,22,3,29,64,22,0,0,0,0,0,7,9.75,14.5,0,7.25,14.5,0,110,0,3,35,52,29,120,40,159,42,66,1,5,0,0.5,14,3.75,4,0,21,43,,,,,,,29,24,21,475
10111,96262,Royal Museum Canterbury,1. poll edge probably narrow (e.g. 0.5 mm) & possibly ground,2.11.77,"","Duals Farm, Elham, Kent",RM 8551,flint,TR 19 44,10111,fragment,9.75,5,4.75,71,1.25,0,95,0,19,0,20,67,19,0,0,0,0,0,2,9.75,60,,8.75,45,0,130,,9.5,29,70,19,130,,155,36,67,9.75,7.5,0,,5,8.75,4,0,11,31,,,,,,,11,29,17,420
10112,96263,Royal Museum Canterbury,"",2.11.77,"","River Thames, between Kingston & Teddington Lock","Between Kingston & Teddington Lock
Property of ROYAL MUSEUM
No. 615",flint,TQ 17 70,10112,complete,6,3,3,54.5,2,0,85,0,15,2,18,57,16,0,0,0,0,0,1,5.75,21,0,6,21.5,0.75,110,30,3.5,22,62,24,110,40,131,32,58,0,0,0,0.5,8,0,0,0,14,36,,,,,,,2.5,23,16,270
10113,96264,Royal Museum Canterbury,1. white encrustation obscures much of surface.,2.11.77,"","River Thames, between Kingston & Teddington Lock","Between Kingston & Teddington.
Property of ROYAL MUSEUM
No. 616",flint,TQ 17 70,10113,complete,14.25,7.25,7,91.5,3.5,0,80,0,27,2,26,73,18,0,0,0,0.5,0,1,14.25,75.5,1.5,14.25,73.5,1.5,140,0,1.5,26,86,38,140,50,177,37,74,0,0,0,0.5,12,0,0,0,18,45,,,,,,,2,29,19,570
10114,96265,Royal Museum Canterbury,"",2.11.77,"","Shorncliffe, Kent","Loan                            A.J. Copeland
Col. Copeland              Shornecliffe
No. 9                             7797

Lewtly [?]
an",flint,TR 1935,10114,complete,13,6.5,6.5,141,3,0,85,0,25,3,29,70,32,0,0,0,0,0,1,13,108,2,11.5,104,1.5,205,50,8,44,106,92,205,50,242,61,77,8.75,13,0,1,11,11.5,190,0,12,39,0,0,0,0,0,0,11,45,30,
10115,96266,Royal Museum Canterbury,1. Side + pol edges rounded + Indistinct,2.11.77,"","Upper Horton Farm, Canterbury","7801
1953/100
Uooer
Horton Farm",flint,TR 1155,1015,complete,23,12,11,100,1.5,0,95,0,36,3,38,84,21,0,0,0,0,0,8,23,87,1,23,86.5,150,150,35,5,35,80,36,150,35,145,46,84,22.5,20.5,0,2,7,,6.5,0,13,32,0,0,0,0,0,0,5,39,25,860
10116,96267,Royal Museum Canterbury,1. part of large surface collection : N9R = centre of area walked.,2.11.77,"","Gateway Down Rd., Folkestone, Kent",8770,flint,TR 239379,10116,complete,4.75,2.5,2.25,35.5,0.5,2,75,0,13,0,14,47,13,0,0,0,0,0,7,4.5,7,0,4.75,12,0,25,0,0.5,16,68,27,100,10,110,26,49,0,0,0,0,3,0,0,0,7,12,0,0,0,0,0,0,0.5,13,14,135
10117,96268,Folkestone Museum,1. blade edge quite sharp,3.11.77,"","Cherry Gardens, Folkestone",F.2533,flint,TR 212 370,10117,complete,6.5,3,3.25,86,0.25,0,80,0,14,1,16,64,21,0,0,0,0,2,3,6.5,75,0.25,650,66,0.25,160,5,2,29,98,32,160,5,172,37,67,0,9.5,0,2,2,0,0,0,5,10,0,0,0,0,0,0,0,30,17,490
10118,96269,Folkestone Museum,1. back face has lost patches of surface through weathering it is obscured by large label: Gribaby + Gribabl estimates based on Grifroby + Grifrobl.,3.11.77,"","","Found in a copse between Dibgate Farm and Saltwood, not far from Hythe Station in a hole in the ground together with other celts and some bones.  The weathered side was wing uppermost.  The finder, A.G. Kenchington, Hamilton Lodge, Victoria Road, Hythe, not knowing what they were only removed this specimen.  Purchased. 14.12.1904.   F.2531
",flint,TR 14 35,10118,complete,13,6.75,6.25,65,1.25,0,80,0.25,27,2,26,66,17,0,0,0,0,0,3,10.25,28.5,1.5,10.25,28.5,0.25,110,35,1.5,26,62,43,110,35,151,34,68,0,0,0,1,8,0,0,0,13,35,0,0,0,0,0,0,1.5,25,17,345
10119,96270,Folkestone Museum,"",3.11.77,1907,"Caesars Camp : ? Castle Hill, Folkestone.",F 2532,flint,TR 312 379,10119,complete,3,1.25,1.5,32.5,0.25,2,80,0,12,1,12,37,8,0,0,0,0,3,10,2,0.5,0,2.75,1.5,0,0,0,0,12,52,43,100,10,119,18,39,0,0,0,0,2,0,0,0,4,10,,,,,,,0,12,10,80
10120,96271,Swindon Museum,"",9.11.77,1977,"Rag Farm, Highworth, Wilts.",B 77/228,flint,SU 202 909,10120,complete,7.5,3.5,4,50,1.25,0,90,0,15,0,17,62,10,0,0,0,0,1,3,7.5,13,0,7.5,19.5,0,100,0,0,15,44,15,120,30,138,22,62,0,0,0,0,6,0,0,0,10,33,,,,,,,0,16,12,175
10121,96272,Swindon Museum,"",9.11.77,"",Swindon Hill,W. Morris Swindon 778. [?773],flint,SU 14 83,10121,complete,9.5,4.75,4.75,80.5,1.5,0,70,0,20,0,20,68,16,0,0,0,0,0,1,9.5,61.5,0.75,9.5,63.5,1,140,25,4,25,70,20,140,25,165,34,68,9.5,12,0,1,8,9.5,20,0,12,31,,,,,,,4.5,27,19,435
10122,96273,Swindon Museum,"",9.11.77,"","Kingsdown Farm, Stratton St. Margaret, Wilts.",[none],flint,SU 175884,10122,complete,3.75,2,1.75,38.5,0.5,0,85,0,11,1,16,45,14,0,0,0,0,0,3,3.75,33,0.5,3.75,33.5,0.25,110,10,3,22,46,34,110,10,112,27,49,0,3,0,1,3,0,1.5,0,7,13,,,,,,,3,22,13,170
10123,96274,Swindon Museum,"1. undoubtedly in original state, apart from some possible damage on poll - not reflaked",9.11.77,1973,"Pentico Wood, Aldbourne, Wilts.",B 77/226,flint,SU 251 732,10123,complete,8.25,3.75,4.5,40,2,0,85,0,19,2,24,61,18,0,0,0,0,2,2,8.25,32,1.25,8.25,30,0,50,0,2.5,26,52,33,80,30,106,32,62,0,0,0,0,11,0,0,0,15,32,,,,,,,3,25,14,245
10124,96275,Devizes Museum,"1. GRINSIDE left = 0 ; LONGSIDE left = 40.
2. highly patinated",15.11.77,"","North Farm, Aldbourne","N. Farm Aldbourne Mrs. Chandler 1915
DM. 1821
POLISHED AXE",flint,SU 25 78,10124,complete,1.5,0.75,0.75,25,0.75,0,80,0,6,0,7,36,11,0,0,0,0,0,3,1.5,12.5,0,1.5,8,0,15,0,1,16,53,39,75,20,85,21,38,0,0,0,16,4,0,0,0,18,25,,,,,,,3.5,15,10,57
10125,96276,Devizes Museum,"1. EDCON, EDSIN, GRINSIDE, LONGSIDE - all for left side.
2. highly patinated",15.11.77,"","North Farm, Aldbourne","N. Farm Aldbourne Mrs. Chandler 1915
DM 1837",flint,SU 25 78,10125,complete,4,2,2,23.5,0.75,0,80,0,12,0,11,38,9,0,0,0,0,0,1,3.25,6,0,2.75,7,0,5,0,0,13,64,12,70,20,82,18,38,3.25,6,0,9,4,2.25,5.5,0,14,25,,,,,,,0.5,13,9,65
10126,96277,Devizes Museum,"1. CORBABL : 1.25.
2. Note with celt refers to Report of the Marlboro' Cottage N.H.S. 38 (1890), p. 104 & PLI (No. 595), & notes 'Probably Neo', signed 'IFS'. Neither the note in RMCNHS nor Dr. Smith refer to the grinding. It is labelled as 4 1/4"" long in Pl.I (actual = 4 7.8"", & the fig. only was a very general resemblance to the object.
3. NGR = Southward Down",15.11.77,"","Aldbourne, Southern Hill",B.C.,flint,SU 26 74,10126,complete,3.75,2.25,1.5,33,0.5,2,85,0,15,4,13,35,11,24,0,0,0,0,5,0,0,0,1,0,0,0,0,0.5,13,87,29,100,10,124,22,38,0,0,0,0.5,4,0,0,0,8,16,,,,,,,0,16,11,95
10127,96278,Maidstone Museum,"",4.11.77,"","Faversham, Kent",FAVERSHAM KENT [ .... ] MORRIS'S COL. 8 JAN. 1911 R.G.R. F.S.A.,flint,TR 0161,10127,complete,5,2.5,2.75,37,0.5,2,90,0,12,2,17,55,15,0,0,0,0,0,1,5,31,0,5,30,0,90,15,5.5,22,40,12,90,15,102,27,55,0,2.5,0,0.5,3,0,4,0,5,17,,,,,,,6,22,13,165
